website,text,image_url
amazon,"Note:The bank will continue to charge interest on No Cost EMI plans as per existing rates. However, the interest to be charged by the bank will be passed on to you as an upfront discount.",
amazon,"The bank will continue to charge interest on No Cost EMI plans as per existing rates. However, the interest to be charged by the bank will be passed on to you as an upfront discount.",
amazon,Standard Plans,
amazon,EMI Plan,
amazon,Interest(pa),
amazon,Total cost,
amazon,"₹2,059",
amazon,"₹2,014",
amazon,"₹24,704",
amazon,"₹1,426",
amazon,"₹2,982",
amazon,"₹25,672",
amazon,"₹1,111",
amazon,"₹3,973",
amazon,"₹26,663",
amazon,RBL Bank Credit Card,
amazon,RBL Bank Credit Card,
amazon,RBL Bank Credit Card,
amazon,EMI Plan,
amazon,Interest(pa),
amazon,Discount,
amazon,Total cost,
amazon,"₹7,563",
amazon,"₹22,690",
amazon,"₹3,782",
amazon,"₹22,690",
amazon,"₹2,521",
amazon,"₹1,356",
amazon,"₹1,356",
amazon,"₹22,690",
amazon,"Note:The bank will continue to charge interest on No Cost EMI plans as per existing rates. However, the interest to be charged by the bank will be passed on to you as an upfront discount.",
amazon,"The bank will continue to charge interest on No Cost EMI plans as per existing rates. However, the interest to be charged by the bank will be passed on to you as an upfront discount.",
amazon,Standard Plans,
amazon,EMI Plan,
amazon,Interest(pa),
amazon,Total cost,
amazon,"₹2,048",
amazon,"₹1,886",
amazon,"₹24,576",
amazon,"₹1,416",
amazon,"₹2,789",
amazon,"₹25,479",
amazon,"₹1,100",
amazon,"₹3,714",
amazon,"₹26,404",
amazon,SBI Credit CardProcessing Fee of ₹269 by Bank,
amazon,SBI Credit CardProcessing Fee of ₹269 by Bank,
amazon,SBI Credit CardProcessing Fee of ₹269 by Bank,
amazon,Processing Fee of ₹269 by Bank,
amazon,EMI Plan,
amazon,Interest(pa),
amazon,Discount,
amazon,Total cost,
amazon,"₹7,563",
amazon,(16.5%),
amazon,"₹22,690",
amazon,"₹3,782",
amazon,(15.5%),
amazon,"₹22,690",
amazon,"₹2,521",
amazon,"₹1,399",
amazon,(15.5%),
amazon,"₹1,399",
amazon,"₹22,690",
amazon,"Note:The bank will continue to charge interest on No Cost EMI plans as per existing rates. However, the interest to be charged by the bank will be passed on to you as an upfront discount.",
amazon,"The bank will continue to charge interest on No Cost EMI plans as per existing rates. However, the interest to be charged by the bank will be passed on to you as an upfront discount.",
amazon,Standard Plans,
amazon,EMI Plan,
amazon,Interest(pa),
amazon,Total cost,
amazon,"₹2,048",
amazon,"₹1,886",
amazon,"₹24,576",
amazon,"₹1,410",
amazon,"₹2,693",
amazon,(14.5%),
amazon,"₹25,383",
amazon,"₹1,095",
amazon,"₹3,585",
amazon,(14.5%),
amazon,"₹26,275",
amazon,Standard Chartered Bank Credit CardProcessing Fee of ₹227 by Bank,
amazon,Standard Chartered Bank Credit CardProcessing Fee of ₹227 by Bank,
amazon,Standard Chartered Bank Credit CardProcessing Fee of ₹227 by Bank,
amazon,Processing Fee of ₹227 by Bank,
amazon,EMI Plan,
amazon,Interest(pa),
amazon,Discount,
amazon,Total cost,
amazon,"₹7,563",
amazon,(11.88%),
amazon,"₹22,690",
amazon,"₹3,782",
amazon,"₹22,690",
amazon,"₹2,521",
amazon,"₹1,356",
amazon,"₹1,356",
amazon,"₹22,690",
amazon,"Note:The bank will continue to charge interest on No Cost EMI plans as per existing rates. However, the interest to be charged by the bank will be passed on to you as an upfront discount.",
amazon,"The bank will continue to charge interest on No Cost EMI plans as per existing rates. However, the interest to be charged by the bank will be passed on to you as an upfront discount.",
amazon,Standard Plans,
amazon,EMI Plan,
amazon,Interest(pa),
amazon,Total cost,
amazon,"₹2,048",
amazon,"₹1,886",
amazon,"₹24,576",
amazon,"₹1,416",
amazon,"₹2,789",
amazon,"₹25,479",
amazon,"₹1,100",
amazon,"₹3,714",
amazon,"₹26,404",
amazon,Yes Bank Credit CardProcessing Fee of ₹249 by Bank,
amazon,Yes Bank Credit CardProcessing Fee of ₹249 by Bank,
amazon,Yes Bank Credit CardProcessing Fee of ₹249 by Bank,
amazon,Processing Fee of ₹249 by Bank,
amazon,EMI Plan,
amazon,Interest(pa),
amazon,Discount,
amazon,Total cost,
amazon,"₹7,563",
amazon,"₹22,690",
amazon,"₹3,782",
amazon,"₹1,022",
amazon,"₹1,022",
amazon,"₹22,690",
amazon,"₹2,521",
amazon,"₹1,442",
amazon,"₹1,442",
amazon,"₹22,690",
amazon,"Note:The bank will continue to charge interest on No Cost EMI plans as per existing rates. However, the interest to be charged by the bank will be passed on to you as an upfront discount.",
amazon,"The bank will continue to charge interest on No Cost EMI plans as per existing rates. However, the interest to be charged by the bank will be passed on to you as an upfront discount.",
amazon,Standard Plans,
amazon,EMI Plan,
amazon,Interest(pa),
amazon,Total cost,
amazon,"₹2,059",
amazon,"₹2,014",
amazon,"₹24,704",
amazon,"₹1,426",
amazon,"₹2,982",
amazon,"₹25,672",
amazon,"₹1,111",
amazon,"₹3,973",
amazon,"₹26,663",
amazon,Things to note:,
amazon,"To know more about EMI offers (including No-cost-EMI and bank discounts) ,click here",
amazon,click here,
amazon,About No Cost EMI on credit/debit cards: interest to be charged by the bank will be given as upfront discount on payment page.Know more,
amazon,Know more,
amazon,"Amazon does not charge any fee for your orders on EMI (including No-cost-EMI). However, your bank may charge a processing fee. Please check with your bank for charges.Learn more",
amazon,Learn more,
amazon,"Click to read EMI  FAQandT&Cs.Know more about other products -Bajaj FinServ EMI,ZestMoney EMI",
amazon,Click to read EMI  FAQ,
amazon,Bajaj FinServ EMI,
amazon,ZestMoney EMI,
amazon,EMI Plan,
amazon,Interest(pa),
amazon,Total cost,
amazon,"₹7,563",
amazon,NoCost,
amazon,"₹22,690",
amazon,"₹3,782",
amazon,NoCost,
amazon,"₹22,690",
amazon,"₹2,521",
amazon,NoCost,
amazon,"₹22,690",
amazon,EMI Plan,
amazon,Interest(pa),
amazon,Total cost,
amazon,"₹2,146",
amazon,"₹3,057",
amazon,"₹25,747",
amazon,Things to note:,
amazon,"Pay in easy installment without a credit/debit card. For No cost EMI you pay only the product price, equally divided over your repayment timeline",
amazon,Check your Amazon Pay Later Credit limithere,
amazon,Congratulations!,
amazon,You are eligible for Debit Card EMI from below banks,
amazon,HDFC Bank Debit CardProcessing Fee of ₹299 by Bank,
amazon,HDFC Bank Debit CardProcessing Fee of ₹299 by Bank,
amazon,HDFC Bank Debit CardProcessing Fee of ₹299 by Bank,
amazon,Processing Fee of ₹299 by Bank,
amazon,EMI Plan,
amazon,Interest(pa),
amazon,Total cost,
amazon,"₹2,692",
amazon,"₹1,539",
amazon,"₹24,229",
amazon,No Cost EMI plans are not available. You can continue to choose standard EMI plans at the time of payment.,
amazon,Still confused about Debit Card EMI?Learn more,
amazon,Learn more,
amazon,Things to note:,
amazon,About No Cost EMI: interest to be charged by the bank will be given as upfront discount on payment page. Clickhereto check your limit.,
amazon,"You will be charged a processing fee of ₹199 by HDFC and Kotak bank, ₹99 by ICICI bank and 1% of order value for Axis bank.Know more",
amazon,Know more,
amazon,"Pay in easy installments, no minimum balance required at the time of transaction.",
amazon,"To know more about Debit EMI eligibility and how it worksclick hereTo know more about other products -No Cost EMI,Bajaj FinServ EMI,ZestMoney EMI",
amazon,click here,
amazon,No Cost EMI,
amazon,Bajaj FinServ EMI,
amazon,ZestMoney EMI,
amazon,Coupon:₹1000 off coupon appliedTermsApply ₹1000 couponTerms,
amazon,Coupon:₹1000 off coupon appliedTermsApply ₹1000 couponTerms,
amazon,₹1000 off coupon appliedTerms,
amazon,₹1000 off coupon appliedTerms,
amazon,₹1000 off coupon appliedTerms,
amazon,Apply ₹1000 couponTerms,
amazon,Previous page,
amazon,Previous page,
amazon,Previous page,
amazon,"No Cost EMIUpto ₹1,780.83 EMI interest savings on select Credit Cards, Amazon Pay LaterUpto ₹1,780.83 EMI interest savings on select Credit Cards…2 offers",
amazon,"Upto ₹1,780.83 EMI interest savings on select Credit Cards, Amazon Pay LaterUpto ₹1,780.83 EMI interest savings on select Credit Cards…",
amazon,"Upto ₹1,780.83 EMI interest savings on select Credit Cards, Amazon Pay Later",
amazon,"Upto ₹1,780.83 EMI interest savings on select Credit Cards…",
amazon,2 offers,
amazon,No Cost EMI,
amazon,CashbackUpto ₹680.00 cashback as Amazon Pay Balance when you pay with Amazon Pay ICICI Bank Credit CardsUpto ₹680.00 cashback as Amazon Pay Balance when…1 offer,
amazon,Upto ₹680.00 cashback as Amazon Pay Balance when you pay with Amazon Pay ICICI Bank Credit CardsUpto ₹680.00 cashback as Amazon Pay Balance when…,
amazon,Upto ₹680.00 cashback as Amazon Pay Balance when you pay with Amazon Pay ICICI Bank Credit Cards,
amazon,Upto ₹680.00 cashback as Amazon Pay Balance when…,
amazon,1 offer,
amazon,Cashback,
amazon,Partner OffersGet GST invoice and save up to 28% on business purchases.Sign up for freeGet GST invoice and save up to 28% on business purchases.1 offer,
amazon,Get GST invoice and save up to 28% on business purchases.Sign up for freeGet GST invoice and save up to 28% on business purchases.,
amazon,Get GST invoice and save up to 28% on business purchases.Sign up for free,
amazon,Sign up for free,
amazon,Get GST invoice and save up to 28% on business purchases.,
amazon,1 offer,
amazon,Partner Offers,
amazon,Next page,
amazon,Next page,
amazon,Next page,
amazon,Previous page,
amazon,Previous page,
amazon,Previous page,
amazon,Setup at delivery available,
amazon,1 Year Warranty Care,
amazon,10 days Replacement by Brand,
amazon,10 days Replacement by Brand,
amazon,Free Delivery,
amazon,Amazon Delivered,
amazon,Top Brand,
amazon,Next page,
amazon,Next page,
amazon,Next page,
amazon,Services Available,
amazon,"Service support is available with the product to make it ready to use. Service applicable on the product can be availed on the product detail page or during checkout. For Brand provided services, we will notify the brand once the product is delivered. Brand will subsequently contact to you to schedule the service.For paid services by Brands like AC installation the charges need to be paid directly to the brand technician we will initiate the request on your behalfAll services are listed belowFree installation and demo on Televisions. **Installation at the time of delivery available in select pincodesView details.Wall mount brackets are chargeable if not included in the box along with the TVFree Phone set-up service at the time of delivery is available in select regions. This can be availed during checkout by selecting a time slot that mentions ""with setup"".View detailsFree installation on Washing Machines and RefrigeratorPaid Installations for Air Conditioners and Chimneys. For Brand provided AC installations, service charges will have to be paid to the brand technician directlyFree assembly services for Furniture items requiring professional assemblyPaid set-up service on Laptops and SSDInstallation/Assembly &/or Set-up services are also available on Dishwashers, Security cameras, Cycles, Inverters, SoundbarsAutomotive support: Tyre installation, Engine oil change, Brake disk replacement etc. available in select pincodes",
amazon,View details,
amazon,View details,
amazon,Learn more,
amazon,Learn more,
amazon,Learn more,
amazon,Service support is available along with product purchase for your convenience.Many Brands provide the service themselves. For brand provided services we register a service request with the brand once the product is delivered. There might be additional charges in some cases for the services availed. Read more onBrand provided services,
amazon,Brand provided services,
amazon,1 Year Warranty Care,
amazon,"1 year on product, 10 years on compressor (T&C Apply) | Contact Brand for queries/assistance @ [Telephone: 080-67436743 / 022-67965656 , WhatsApp: ‘Hi’ to 9321665511 & Email: smartcare@godrej.com] and provide product's model name and seller's details mentioned on your invoice. Brand's service center will allot you a convenient slot for the service.“For units installed by entities outside of Brand's service network, warranty repairs for defects attributed to installation may be charged by the Brand.”1-click Warranty support, on Amazon for malfunction arising from manufacturing defects.Get Brand Authorized service, genuine parts and a paperless warranty claim experience through your Amazon account. Hassle free process with complete visibility to every step of your warranty claimFor claiming warranty, A) Go to Your orders section, B) Select the product, C) Click on Get product support and D) Schedule an appointment.Read more",
amazon,"1 year on product, 10 years on compressor (T&C Apply) | Contact Brand for queries/assistance @ [Telephone: 080-67436743 / 022-67965656 , WhatsApp: ‘Hi’ to 9321665511 & Email: smartcare@godrej.com] and provide product's model name and seller's details mentioned on your invoice. Brand's service center will allot you a convenient slot for the service.",
amazon,"“For units installed by entities outside of Brand's service network, warranty repairs for defects attributed to installation may be charged by the Brand.”",
amazon,Read more,
amazon,10 days Replacement by Brand,
amazon,10 days Replacement by Brand,
amazon,Defective item:,
amazon,Godrej will provide On-call support followed by a Technician inspection at your location.,
amazon,Godrej will provide On-call support followed by a Technician inspection at your location.,
amazon,Godrej expert will repair the product or provide a replacement as applicable. The time taken for resolution will be as per Godrej policies.,
amazon,Godrej expert will repair the product or provide a replacement as applicable. The time taken for resolution will be as per Godrej policies.,
amazon,"Physical Damage, Wrong, Missing Items:",
amazon,Returns will not be accepted if it is an Open Box Delivery order,
amazon,Returns will not be accepted if it is an Open Box Delivery order,
amazon,Remote verification by image/video will be done by Amazon,
amazon,Remote verification by image/video will be done by Amazon,
amazon,Know More,
amazon,Know More,
amazon,Know More,
amazon,Replacement Instructions,
amazon,"Keep the item in its original condition and packaging along with MRP tag, warranty card and accessories (inlet and drain pipe if applicable) for a successful pick-up.",
amazon,Replacement verification,
amazon,"During on-call support, you may be prompted to upload an image for verification. Further inspection or repair will be done at your doorstep by Godrej as per their warranty policies.",
amazon,Read full returns policy,
amazon,Free Delivery,
amazon,The product is eligible for Free delivery.Learn more,
amazon,Learn more,
amazon,Amazon Delivered,
amazon,Order processed by Amazon; delivered through our courier partners,
amazon,Top Brand,
amazon,"Top Brand indicates high quality, trusted brands on Amazon aggregated basis verified ratings, returns/refunds and recent order history at brand level.",
amazon,Colour:,
amazon,Steel Rush,
amazon,Instant installation on deliveryRead key details here,
amazon,Read key details here,
amazon,Price:,
amazon,4.7 stars(4327),
amazon,4.7 stars(4327),
amazon,4.7 stars,
amazon,(4327),
amazon,See more,
amazon,See more,
amazon,ServiceDetails,
amazon,Service includes product unboxing.,
amazon,Service includes product unboxing.,
amazon,Any additional out of scope accessories not provided in product box are chargeable and shall be paid directly to service expert.,
amazon,Any additional out of scope accessories not provided in product box are chargeable and shall be paid directly to service expert.,
amazon,"Our service expert will capture the device photos before and after the service, this is required to capture proof of service completion.",
amazon,"Our service expert will capture the device photos before and after the service, this is required to capture proof of service completion.",
amazon,"For the purpose of the service, you allow Amazon and/or its affiliates to share your contact information and order information with the brand/authorized third party service providers to contact you to provide services during the product lifecycle. For this purpose, you consent and authorize the brand/authorized third party service providers to process your information for the purposes specified above.",
amazon,"For the purpose of the service, you allow Amazon and/or its affiliates to share your contact information and order information with the brand/authorized third party service providers to contact you to provide services during the product lifecycle. For this purpose, you consent and authorize the brand/authorized third party service providers to process your information for the purposes specified above.",
